,0
2969,A
2970,H
2971,H
2972,A
2973,H
2974,H
2975,H
2976,H
2977,H
2978,H
2979,H
2980,A
2981,H
2982,A
2983,A
2984,H
2985,H
2986,A
2987,H
2988,A
2989,H
2990,H
2991,H
2992,H
2993,H
2994,H
2995,H
2996,H
2997,H
2998,A
2999,H
3000,A
3001,A
3002,H
3003,A
3004,H
3005,A
3006,H
3007,A
3008,H
3009,H
3010,H
3011,A
3012,A
3013,A
3014,H
3015,H
3016,H
3017,A
3018,H
3019,H
3020,A
3021,A
3022,H
3023,H
3024,H
3025,H
3026,A
3027,A
3028,A
3029,A
3030,H
3031,A
3032,A
3033,H
3034,A
3035,A
3036,A
3037,A
3038,H
3039,H
3040,H
3041,H
3042,A
3043,H
3044,H
3045,H
3046,A
3047,H
3048,H
3049,A
3050,A
3051,H
3052,H
3053,A
3054,A
3055,H
3056,A
3057,H
3058,A
3059,H
3060,A
3061,H
3062,H
3063,H
3064,H
3065,H
3066,H
3067,A
3068,H
3069,H
3070,A
3071,A
3072,A
3073,A
3074,A
3075,H
3076,H
3077,H
3078,H
3079,A
3080,H
3081,A
3082,A
3083,A
3084,A
3085,A
3086,H
3087,H
3088,H
3089,H
3090,H
3091,H
3092,H
3093,A
3094,H
3095,A
3096,H
3097,H
3098,A
3099,H
3100,A
3101,A
3102,A
3103,H
3104,H
3105,H
3106,A
3107,A
3108,H
3109,H
3110,H
3111,A
3112,A
3113,H
3114,H
3115,H
3116,H
3117,A
3118,A
3119,A
3120,H
3121,A
3122,H
3123,A
3124,H
3125,H
3126,A
3127,H
3128,H
3129,A
3130,H
3131,H
3132,H
3133,H
3134,H
3135,A
3136,H
3137,H
3138,H
3139,H
3140,A
3141,A
3142,H
3143,H
3144,H
3145,H
3146,H
3147,H
3148,H
3149,H
3150,H
3151,H
3152,A
3153,H
3154,H
3155,H
3156,H
3157,H
3158,A
3159,A
3160,A
3161,A
3162,H
3163,H
3164,H
3165,H
3166,A
3167,H
3168,A
3169,A
3170,H
3171,H
3172,A
3173,H
3174,A
3175,A
3176,H
3177,A
3178,H
3179,H
3180,H
3181,H
3182,H
3183,A
3184,A
3185,H
3186,H
3187,A
3188,A
3189,A
3190,A
3191,A
3192,A
3193,H
3194,H
3195,A
3196,A
3197,A
3198,H
3199,H
3200,H
3201,H
3202,A
3203,H
3204,H
3205,A
3206,H
3207,H
3208,H
3209,A
3210,H
3211,H
3212,A
3213,H
3214,H
3215,H
3216,A
3217,H
3218,H
3219,H
3220,H
3221,H
3222,H
3223,A
3224,H
3225,H
3226,H
3227,H
3228,A
3229,A
3230,H
3231,H
3232,A
3233,H
3234,A
3235,A
3236,A
3237,H
3238,A
3239,A
3240,A
3241,A
3242,A
3243,H
3244,H
3245,A
3246,A
3247,H
3248,H
3249,H
3250,A
3251,H
3252,A
3253,A
3254,H
3255,H
3256,H
3257,A
3258,H
3259,H
3260,H
3261,A
3262,A
3263,A
3264,H
3265,H
3266,H
3267,A
3268,H
3269,H
3270,A
3271,H
3272,A
3273,A
3274,A
3275,H
3276,H
3277,H
3278,H
3279,A
3280,A
3281,A
3282,H
3283,H
3284,H
3285,H
3286,H
3287,H
3288,H
3289,H
3290,H
3291,H
3292,A
3293,H
3294,H
3295,H
3296,H
3297,H
3298,H
3299,H
3300,H
3301,A
3302,H
3303,A
3304,H
3305,H
3306,A
3307,H
3308,A
3309,H
3310,H
3311,A
3312,H
3313,A
3314,A
3315,A
3316,H
3317,A
3318,H
3319,H
3320,A
3321,H
3322,H
3323,A
3324,H
3325,H
3326,A
3327,H
3328,H
3329,H
3330,H
3331,H
3332,H
3333,H
3334,A
3335,H
3336,H
3337,A
3338,A
3339,H
3340,A
3341,A
3342,A
3343,A
3344,H
3345,H
3346,H
3347,H
3348,A
3349,A
3350,H
3351,A
3352,A
3353,A
3354,A
3355,H
3356,H
3357,H
3358,H
3359,A
3360,H
3361,A
3362,H
3363,A
3364,A
3365,A
3366,A
3367,A
3368,H
3369,H
3370,H
3371,A
3372,A
3373,A
3374,H
3375,A
3376,A
3377,H
3378,H
3379,A
3380,H
3381,A
3382,H
3383,A
3384,A
3385,A
3386,A
3387,A
3388,H
3389,A
3390,A
3391,H
3392,H
3393,H
3394,A
3395,H
3396,A
3397,A
3398,A
3399,H
3400,H
3401,H
3402,H
3403,H
3404,A
3405,H
3406,H
3407,H
3408,A
3409,H
3410,H
3411,A
3412,A
3413,A
3414,A
3415,A
3416,H
3417,A
3418,H
3419,A
3420,H
3421,H
3422,A
3423,H
3424,H
3425,H
3426,A
3427,H
3428,H
3429,H
3430,H
3431,H
3432,H
3433,A
3434,A
3435,A
3436,H
3437,A
3438,H
3439,H
3440,H
3441,H
3442,A
3443,H
3444,H
3445,H
3446,A
3447,A
3448,A
3449,H
3450,A
3451,A
3452,H
3453,H
3454,A
3455,H
3456,H
3457,A
3458,A
3459,H
3460,A
3461,H
3462,A
3463,H
3464,H
3465,H
3466,A
3467,A
3468,A
3469,A
3470,A
3471,H
3472,H
3473,A
3474,A
3475,H
3476,A
3477,H
3478,H
3479,H
3480,H
3481,H
3482,H
3483,H
3484,A
3485,A
3486,A
3487,H
3488,A
3489,H
3490,A
3491,H
3492,A
3493,H
3494,H
3495,H
3496,H
3497,H
3498,A
3499,H
3500,H
3501,H
3502,H
3503,H
3504,A
3505,A
3506,A
3507,H
3508,A
3509,H
3510,H
3511,H
3512,A
3513,H
3514,A
3515,H
3516,H
3517,A
3518,H
3519,H
3520,H
3521,A
3522,A
3523,H
3524,H
3525,A
3526,A
3527,H
3528,H
3529,A
3530,H
3531,A
3532,H
3533,A
3534,A
3535,A
3536,H
3537,H
3538,A
3539,A
3540,H
3541,H
3542,A
3543,A
3544,H
3545,A
3546,A
3547,H
3548,H
3549,H
3550,A
3551,A
3552,A
3553,A
3554,A
3555,H
3556,H
3557,A
3558,H
3559,H
3560,H
3561,H
3562,H
3563,H
3564,H
3565,H
3566,H
3567,A
3568,A
3569,H
3570,H
3571,A
3572,A
3573,H
3574,A
3575,A
3576,H
3577,A
3578,A
3579,H
3580,H
3581,H
3582,H
3583,H
3584,A
3585,H
3586,H
3587,H
3588,H
3589,H
3590,A
3591,A
3592,H
3593,H
3594,A
3595,H
3596,A
3597,H
3598,A
3599,A
3600,A
3601,H
3602,H
3603,H
3604,A
3605,H
3606,A
3607,A
3608,A
3609,A
3610,H
3611,H
3612,H
3613,A
3614,H
3615,A
3616,H
3617,H
3618,H
3619,A
3620,A
3621,H
3622,A
3623,A
3624,A
3625,H
3626,H
3627,H
3628,H
3629,H
3630,H
3631,H
3632,H
3633,H
3634,A
3635,H
3636,A
3637,H
3638,H
3639,H
3640,A
3641,H
3642,H
3643,A
3644,H
3645,A
3646,H
3647,A
3648,H
3649,H
3650,A
3651,A
3652,H
3653,A
3654,H
3655,H
3656,H
3657,H
3658,A
3659,A
3660,A
3661,H
3662,A
3663,H
3664,A
3665,A
3666,A
3667,H
3668,H
3669,A
3670,A
3671,H
3672,H
3673,A
3674,H
3675,A
3676,H
3677,A
3678,H
3679,A
3680,H
3681,A
3682,H
3683,H
3684,A
3685,A
3686,H
3687,H
3688,H
3689,H
3690,H
3691,A
3692,A
3693,A
3694,H
3695,H
3696,A
3697,H
3698,H
3699,A
3700,A
3701,A
3702,H
3703,A
3704,H
3705,A
3706,H
3707,A
3708,H
3709,H
3710,A
3711,A
3712,H
3713,H
3714,H
3715,H
3716,H
3717,H
3718,H
3719,A
3720,H
3721,H
3722,H
3723,H
3724,A
3725,H
3726,H
3727,H
3728,H
3729,A
3730,H
3731,H
3732,H
3733,H
3734,H
3735,H
3736,A
3737,H
3738,A
3739,H
3740,H
3741,H
3742,A
3743,H
3744,H
3745,H
3746,H
3747,A
3748,H
3749,A
3750,H
3751,A
3752,A
3753,H
3754,H
3755,H
3756,A
3757,H
3758,H
3759,A
3760,H
3761,A
3762,A
3763,H
3764,H
3765,H
3766,H
3767,H
3768,H
3769,A
3770,A
3771,H
3772,H
3773,H
3774,H
3775,A
3776,A
3777,A
3778,H
3779,H
3780,H
3781,H
3782,A
3783,A
3784,H
3785,A
3786,H
3787,H
3788,A
3789,A
3790,A
3791,H
3792,A
3793,H
3794,A
3795,H
3796,H
3797,H
3798,A
3799,H
3800,H
3801,A
3802,H
3803,A
3804,H
3805,A
3806,H
3807,H
3808,A
3809,H
3810,A
3811,A
3812,H
3813,H
3814,A
3815,H
3816,A
3817,H
3818,A
3819,H
3820,A
3821,A
3822,H
3823,A
3824,A
3825,H
3826,A
3827,A
3828,H
3829,A
3830,H
3831,H
3832,H
3833,A
3834,H
3835,H
3836,H
3837,H
3838,A
3839,H
3840,A
3841,H
3842,H
3843,H
3844,H
3845,H
3846,H
3847,A
3848,H
3849,H
3850,A
3851,A
3852,H
3853,A
3854,A
3855,A
3856,H
3857,H
3858,H
3859,H
3860,A
3861,A
3862,A
3863,H
3864,H
3865,A
3866,A
3867,H
3868,H
3869,H
3870,H
3871,A
3872,A
3873,H
3874,H
3875,H
3876,H
3877,H
3878,H
3879,A
3880,H
3881,A
3882,H
3883,H
3884,A
3885,A
3886,A
3887,H
3888,H
3889,H
3890,H
3891,H
3892,A
3893,A
3894,A
3895,H
3896,H
3897,H
3898,H
3899,A
3900,A
3901,H
3902,A
3903,H
3904,H
3905,A
3906,A
3907,A
3908,A
3909,H
3910,H
3911,A
3912,H
3913,A
3914,A
3915,A
3916,A
3917,H
3918,A
3919,H
3920,A
3921,H
3922,H
3923,A
3924,H
3925,A
3926,H
3927,H
3928,H
3929,H
3930,A
3931,H
3932,H
3933,H
3934,A
3935,H
3936,H
3937,H
3938,H
3939,H
3940,H
3941,H
3942,H
3943,H
3944,A
3945,A
3946,H
3947,H
3948,H
3949,H
3950,A
3951,H
3952,H
3953,A
3954,H
3955,H
3956,H
3957,A
3958,H
3959,A
3960,H
3961,H
3962,H
3963,H
3964,H
3965,H
3966,A
3967,A
3968,H
3969,A
3970,A
3971,H
3972,H
3973,H
3974,A
3975,A
3976,A
3977,H
3978,H
3979,H
3980,A
3981,H
3982,H
3983,H
3984,A
3985,H
3986,A
3987,A
3988,H
3989,H
3990,H
3991,A
3992,H
3993,H
3994,H
3995,H
3996,H
3997,A
3998,A
3999,A
4000,H
4001,A
4002,H
4003,H
4004,H
4005,H
4006,H
4007,H
4008,H
4009,A
4010,H
4011,H
4012,A
4013,H
4014,A
4015,H
4016,A
4017,H
4018,A
4019,H
4020,H
4021,H
4022,H
4023,H
4024,H
4025,A
4026,A
4027,H
4028,A
4029,A
4030,H
4031,H
4032,H
4033,H
4034,H
4035,A
4036,H
4037,H
4038,H
4039,H
4040,H
4041,H
4042,H
4043,H
4044,H
4045,H
4046,H
4047,H
4048,A
4049,H
4050,A
4051,H
4052,H
4053,A
4054,H
4055,H
4056,A
4057,A
4058,H
4059,A
4060,H
4061,A
4062,H
4063,H
4064,H
4065,H
4066,A
4067,A
4068,A
4069,H
4070,H
4071,H
4072,H
4073,H
4074,A
4075,A
4076,H
4077,A
4078,A
4079,H
4080,H
4081,H
4082,H
4083,H
4084,H
4085,H
4086,H
4087,A
4088,H
4089,H
4090,A
4091,A
4092,A
4093,H
4094,A
4095,H
4096,H
4097,A
4098,A
4099,H
4100,A
4101,H
4102,H
4103,A
4104,A
4105,A
4106,H
4107,A
4108,H
4109,H
4110,A
4111,A
4112,H
4113,A
4114,A
4115,H
4116,A
4117,A
4118,H
4119,A
4120,H
4121,A
4122,H
4123,A
4124,H
4125,A
4126,H
4127,A
4128,A
4129,A
4130,H
4131,A
4132,H
4133,H
4134,H
4135,H
4136,A
4137,A
4138,A
4139,A
4140,A
4141,H
4142,H
4143,A
4144,H
4145,A
4146,H
4147,H
4148,H
4149,A
4150,H
4151,H
4152,H
4153,H
4154,H
4155,A
4156,H
4157,H
4158,H
4159,H
4160,H
4161,H
4162,H
4163,A
4164,A
4165,A
4166,H
4167,H
4168,H
4169,H
4170,H
4171,H
4172,A
4173,H
4174,H
4175,H
4176,A
4177,H
4178,H
4179,H
4180,H
4181,A
4182,A
4183,H
4184,H
4185,H
4186,A
4187,H
4188,A
4189,A
4190,A
4191,H
4192,H
4193,A
4194,H
4195,H
4196,A
4197,A
4198,H
4199,A
4200,H
4201,A
4202,H
4203,A
4204,H
4205,H
4206,H
4207,A
4208,H
4209,H
4210,H
4211,A
4212,H
4213,H
4214,H
4215,H
4216,A
4217,A
4218,A
4219,A
4220,A
4221,A
4222,A
4223,H
4224,H
4225,H
4226,A
4227,H
4228,H
4229,A
4230,A
4231,A
4232,H
4233,A
4234,A
4235,A
4236,H
4237,H
4238,H
4239,H
4240,H
4241,H
4242,A
4243,H
4244,H
4245,H
4246,A
4247,H
4248,A
4249,H
4250,A
4251,A
4252,H
4253,A
4254,A
4255,H
4256,H
4257,A
4258,H
4259,H
4260,H
4261,A
4262,H
4263,H
4264,A
4265,A
4266,H
4267,H
4268,H
4269,H
4270,A
4271,H
4272,H
4273,H
4274,H
4275,H
4276,H
4277,A
4278,H
4279,H
4280,H
4281,A
4282,H
4283,H
4284,H
4285,H
4286,H
4287,H
4288,H
4289,A
4290,H
4291,H
4292,H
4293,H
4294,H
4295,H
4296,A
4297,A
4298,A
4299,A
4300,A
4301,A
4302,H
4303,H
4304,H
4305,A
4306,A
4307,H
4308,H
4309,A
4310,H
4311,A
4312,A
4313,H
4314,A
4315,H
4316,H
4317,H
4318,A
4319,A
4320,A
4321,H
4322,H
4323,A
4324,H
4325,A
4326,H
4327,A
4328,H
4329,H
4330,A
4331,A
4332,A
4333,A
4334,H
4335,H
4336,H
4337,H
4338,A
4339,H
4340,H
4341,A
4342,H
4343,H
4344,H
4345,A
4346,H
4347,H
4348,H
4349,A
4350,H
4351,A
4352,H
4353,A
4354,H
4355,H
4356,H
4357,A
4358,A
4359,A
4360,A
4361,A
4362,A
4363,A
4364,H
4365,A
4366,A
4367,H
4368,H
4369,H
4370,H
4371,H
4372,H
4373,A
4374,A
4375,H
4376,A
4377,A
4378,H
4379,A
4380,A
4381,A
4382,H
4383,H
4384,H
4385,H
4386,A
4387,H
4388,H
4389,A
4390,H
4391,H
4392,A
4393,H
4394,H
4395,H
4396,H
4397,H
4398,H
4399,H
4400,H
4401,H
4402,H
4403,H
4404,H
4405,A
4406,H
4407,A
4408,H
4409,H
4410,A
4411,H
4412,H
4413,H
4414,A
4415,H
4416,H
4417,A
4418,A
4419,H
4420,A
4421,H
4422,A
4423,H
4424,A
4425,H
4426,A
4427,H
4428,A
4429,A
4430,H
4431,H
4432,A
4433,H
4434,A
4435,H
4436,A
4437,A
4438,A
4439,A
4440,H
4441,A
4442,A
4443,A
4444,A
4445,H
4446,A
4447,A
4448,H
4449,A
4450,H
4451,A
4452,A
4453,H
4454,H
4455,H
4456,H
4457,H
4458,H
4459,A
4460,H
4461,H
4462,H
4463,H
4464,H
4465,H
4466,H
4467,A
4468,H
4469,H
4470,H
4471,H
4472,A
4473,H
4474,A
4475,A
4476,A
4477,H
4478,A
4479,H
4480,H
4481,A
4482,H
4483,H
4484,H
4485,H
4486,H
4487,H
4488,H
4489,H
4490,H
4491,H
4492,H
4493,H
4494,H
4495,A
4496,H
4497,A
4498,H
4499,H
4500,H
4501,H
4502,A
4503,H
4504,H
4505,A
4506,H
4507,A
4508,H
4509,A
4510,A
4511,H
4512,A
4513,H
4514,H
4515,H
4516,A
4517,H
4518,A
4519,H
4520,H
4521,H
4522,H
4523,H
4524,H
4525,H
4526,H
4527,A
4528,A
4529,A
4530,H
4531,H
4532,H
4533,A
4534,A
4535,H
4536,H
4537,A
4538,H
4539,H
4540,H
4541,A
4542,H
4543,A
4544,H
4545,H
4546,A
4547,H
4548,H
4549,A
4550,H
4551,A
4552,A
4553,A
4554,A
4555,H
4556,A
4557,A
4558,A
4559,H
4560,H
4561,H
4562,H
4563,H
4564,A
4565,H
4566,H
4567,A
4568,H
4569,A
4570,H
4571,A
4572,A
4573,H
4574,H
4575,A
4576,H
4577,H
4578,A
4579,H
4580,H
4581,H
4582,H
4583,A
4584,H
4585,H
4586,H
4587,A
4588,A
4589,A
4590,H
4591,H
4592,A
4593,H
4594,H
4595,H
4596,A
4597,H
4598,H
4599,H
4600,A
4601,H
4602,A
4603,H
4604,A
4605,H
4606,H
4607,H
4608,A
4609,A
4610,A
4611,H
4612,A
4613,H
4614,H
4615,A
4616,H
4617,H
4618,A
4619,A
4620,H
4621,H
4622,H
4623,A
4624,A
4625,H
4626,H
4627,A
4628,H
4629,H
4630,H
4631,H
4632,H
4633,H
4634,H
4635,A
4636,H
4637,H
4638,A
4639,H
4640,A
4641,H
4642,H
4643,A
4644,H
4645,H
4646,H
4647,H
4648,A
4649,H
4650,A
4651,A
4652,A
4653,H
4654,H
4655,H
4656,H
4657,H
4658,H
4659,A
4660,A
4661,H
4662,H
4663,A
4664,H
4665,A
4666,A
4667,A
4668,H
4669,A
4670,A
4671,H
4672,H
4673,A
4674,A
4675,H
4676,A
4677,A
4678,A
4679,A
4680,A
4681,H
4682,H
4683,H
4684,A
4685,H
4686,H
4687,A
4688,H
4689,H
4690,A
4691,H
4692,H
4693,H
4694,A
4695,H
4696,H
4697,H
4698,H
4699,H
4700,A
4701,H
4702,A
4703,A
4704,A
4705,A
4706,A
4707,H
4708,H
4709,H
4710,H
4711,H
4712,H
4713,H
4714,A
4715,H
4716,H
4717,H
4718,H
4719,H
4720,A
4721,A
4722,A
4723,H
4724,H
4725,H
4726,A
4727,A
4728,H
4729,H
4730,A
4731,H
4732,H
4733,A
4734,H
4735,H
4736,H
4737,H
4738,A
4739,A
4740,H
4741,A
4742,H
4743,A
4744,H
4745,A
4746,H
4747,H
4748,H
4749,H
4750,A
4751,A
4752,H
4753,A
4754,H
4755,A
4756,A
4757,A
4758,A
4759,H
4760,A
4761,H
4762,H
4763,H
4764,H
4765,H
4766,H
4767,A
4768,A
4769,A
4770,A
4771,H
4772,A
4773,H
4774,A
4775,H
4776,H
4777,H
4778,H
4779,A
4780,H
4781,A
4782,H
4783,H
4784,A
4785,A
4786,H
4787,H
4788,H
4789,A
4790,A
4791,A
4792,H
4793,A
4794,H
4795,A
4796,H
4797,H
4798,A
4799,A
4800,A
4801,H
4802,H
4803,H
4804,H
4805,A
4806,H
4807,A
4808,H
4809,H
4810,A
4811,H
4812,H
4813,H
4814,A
4815,A
4816,A
4817,A
4818,H
4819,H
4820,H
4821,H
4822,A
4823,A
4824,A
4825,A
4826,H
4827,A
4828,H
4829,H
4830,A
4831,A
4832,H
4833,H
4834,H
4835,H
4836,A
4837,H
4838,A
4839,H
4840,H
4841,A
4842,H
4843,A
4844,A
4845,H
4846,A
4847,H
4848,A
4849,H
4850,H
4851,H
4852,H
4853,A
4854,A
4855,H
4856,H
4857,A
4858,H
4859,H
4860,A
4861,A
4862,A
4863,H
4864,H
4865,H
4866,A
4867,H
4868,A
4869,H
4870,A
4871,A
4872,H
4873,H
4874,A
4875,H
4876,H
4877,A
4878,A
4879,A
4880,H
4881,A
4882,A
4883,A
4884,H
4885,H
4886,H
4887,H
4888,A
4889,H
4890,A
4891,H
4892,H
4893,A
4894,A
4895,H
4896,A
4897,A
4898,H
4899,H
4900,H
4901,A
4902,A
4903,H
4904,A
4905,H
4906,H
4907,H
4908,H
4909,H
4910,H
4911,A
4912,H
4913,A
4914,H
4915,H
4916,H
4917,A
4918,H
4919,A
4920,H
4921,H
4922,H
4923,A
4924,H
4925,H
4926,H
4927,A
4928,A
4929,H
4930,A
4931,A
4932,A
4933,A
4934,H
4935,A
4936,A
4937,A
4938,A
4939,A
4940,A
4941,A
4942,A
4943,H
4944,H
4945,A
4946,A
4947,A
4948,A
4949,A
4950,H
4951,A
4952,H
4953,A
4954,A
4955,H
4956,H
4957,A
4958,A
4959,A
4960,H
4961,A
4962,H
4963,H
4964,A
4965,H
4966,A
4967,A
4968,H
4969,H
4970,A
4971,H
4972,A
4973,H
4974,H
4975,A
4976,H
4977,A
4978,A
4979,A
4980,A
4981,H
4982,H
4983,H
4984,H
4985,H
4986,A
4987,A
4988,H
4989,H
4990,H
4991,H
4992,A
4993,A
4994,H
4995,H
4996,H
4997,H
4998,A
4999,H
5000,H
5001,A
5002,H
5003,H
5004,H
5005,H
5006,A
5007,A
5008,H
5009,A
5010,A
5011,A
5012,A
5013,A
5014,H
5015,A
5016,A
5017,H
5018,H
5019,A
5020,H
5021,A
5022,H
5023,A
5024,A
5025,A
5026,H
5027,H
5028,H
5029,H
5030,H
5031,H
5032,H
5033,A
5034,A
5035,A
5036,A
5037,H
5038,H
5039,H
5040,H
5041,H
5042,H
5043,H
5044,H
5045,A
5046,A
5047,A
5048,A
5049,H
5050,A
5051,A
5052,A
5053,A
5054,A
5055,A
5056,H
5057,A
5058,H
5059,H
5060,H
5061,A
5062,H
5063,H
5064,H
5065,A
5066,H
5067,H
5068,H
5069,H
5070,H
5071,H
5072,H
5073,H
5074,H
5075,H
5076,A
5077,H
5078,H
5079,H
5080,A
5081,H
5082,H
5083,H
5084,H
5085,H
5086,H
5087,H
5088,A
5089,H
5090,H
5091,A
5092,H
5093,H
5094,A
5095,A
5096,A
5097,A
5098,A
5099,H
5100,A
5101,H
5102,H
5103,H
5104,A
5105,H
5106,A
5107,A
5108,A
5109,H
5110,H
5111,A
5112,H
5113,H
5114,A
5115,A
5116,H
5117,A
5118,H
5119,H
5120,H
5121,A
5122,H
5123,H
5124,H
5125,H
5126,H
5127,H
5128,H
5129,A
5130,H
5131,H
5132,A
5133,A
5134,H
5135,H
5136,H
5137,H
5138,A
5139,H
5140,A
5141,A
5142,H
5143,A
5144,H
5145,H
5146,A
5147,A
5148,H
5149,A
5150,H
5151,H
5152,H
5153,A
5154,H
5155,A
5156,H
5157,A
5158,A
5159,A
5160,H
5161,H
5162,H
5163,A
5164,H
5165,A
5166,A
5167,A
5168,H
5169,H
5170,H
5171,H
5172,H
5173,A
5174,A
5175,A
5176,H
5177,H
5178,H
5179,A
5180,A
5181,H
5182,H
5183,A
5184,A
5185,H
5186,H
5187,A
5188,A
5189,H
5190,A
5191,A
5192,A
5193,H
5194,A
5195,A
5196,H
5197,H
5198,A
5199,H
5200,A
5201,H
5202,H
5203,H
5204,H
5205,A
5206,H
5207,H
5208,H
5209,A
5210,H
5211,H
5212,A
5213,A
5214,H
5215,H
5216,A
5217,A
5218,A
5219,H
5220,H
5221,H
5222,A
5223,A
5224,H
5225,H
5226,H
5227,A
5228,H
5229,H
5230,H
5231,A
5232,H
5233,H
5234,H
5235,A
5236,A
5237,H
5238,H
5239,A
5240,H
5241,A
5242,H
5243,A
5244,A
5245,H
5246,H
5247,H
5248,A
5249,H
5250,A
5251,H
5252,A
5253,H
5254,A
5255,A
5256,A
5257,A
5258,H
5259,A
5260,H
5261,A
5262,H
5263,H
5264,H
5265,H
5266,A
5267,H
5268,H
5269,A
5270,A
5271,H
5272,H
5273,A
5274,H
5275,H
5276,H
5277,A
5278,H
5279,H
5280,A
5281,H
5282,H
5283,H
5284,H
5285,H
5286,H
5287,H
5288,H
5289,H
5290,H
5291,H
5292,A
5293,H
5294,H
5295,H
5296,H
5297,A
5298,A
5299,H
5300,A
5301,A
5302,H
5303,H
5304,H
5305,A
5306,H
5307,H
5308,H
5309,H
5310,H
5311,H
5312,H
5313,A
5314,H
5315,A
5316,A
5317,H
5318,H
5319,H
5320,H
5321,A
5322,H
5323,A
5324,H
5325,H
5326,H
5327,A
5328,H
5329,H
5330,A
5331,H
5332,H
5333,H
5334,A
5335,H
5336,A
5337,H
5338,H
5339,A
5340,H
5341,H
5342,H
5343,A
5344,A
5345,H
5346,A
5347,A
5348,A
5349,H
5350,H
5351,H
5352,A
5353,H
5354,H
5355,H
5356,A
5357,H
5358,A
5359,A
5360,A
5361,H
5362,A
5363,A
5364,H
5365,A
5366,H
5367,A
5368,H
5369,A
5370,A
5371,H
5372,A
5373,A
5374,A
5375,H
5376,H
5377,H
5378,A
5379,A
5380,H
5381,H
5382,A
5383,H
5384,H
5385,H
5386,A
5387,H
5388,H
5389,H
5390,H
5391,A
5392,H
5393,H
5394,H
5395,H
5396,H
5397,A
5398,H
5399,A
5400,H
5401,H
5402,H
5403,H
5404,A
5405,A
5406,H
5407,H
5408,H
5409,H
5410,H
5411,A
5412,H
5413,H
5414,A
5415,H
5416,A
5417,H
5418,A
5419,A
5420,A
5421,H
5422,H
5423,H
5424,H
5425,H
5426,H
5427,H
5428,H
5429,A
5430,H
5431,A
5432,A
5433,H
5434,H
5435,H
5436,H
5437,H
5438,A
5439,A
5440,H
5441,A
5442,H
5443,A
5444,H
5445,H
5446,H
5447,A
5448,H
5449,H
5450,H
5451,A
5452,H
5453,H
5454,A
5455,H
5456,H
5457,H
5458,H
5459,H
5460,A
5461,H
5462,H
5463,H
5464,H
5465,H
5466,H
5467,A
5468,A
5469,H
5470,A
5471,H
5472,H
5473,A
5474,H
5475,A
5476,H
5477,A
5478,H
5479,A
5480,H
5481,H
5482,A
5483,A
5484,H
5485,A
5486,A
5487,A
5488,H
5489,H
5490,A
5491,H
5492,H
5493,A
5494,H
5495,A
5496,H
5497,H
5498,A
5499,H
5500,A
5501,A
5502,H
5503,H
5504,H
5505,H
5506,H
5507,H
5508,A
5509,H
5510,H
5511,H
5512,H
5513,H
5514,A
5515,H
5516,A
5517,H
5518,H
5519,A
5520,A
5521,A
5522,A
5523,H
5524,H
5525,A
5526,A
5527,H
5528,H
5529,H
5530,H
5531,H
5532,H
5533,A
5534,A
5535,H
5536,H
5537,H
5538,H
5539,H
5540,H
5541,A
5542,A
5543,A
5544,A
5545,H
5546,H
5547,A
5548,H
5549,A
5550,H
5551,A
5552,H
5553,H
5554,H
5555,H
5556,A
5557,H
5558,H
5559,H
5560,H
5561,H
5562,H
5563,H
5564,A
5565,A
5566,A
5567,A
5568,A
5569,H
5570,H
5571,A
5572,H
5573,A
5574,H
5575,H
5576,A
5577,A
5578,H
5579,H
5580,A
5581,A
5582,A
5583,H
5584,H
5585,H
5586,H
5587,H
5588,A
5589,H
5590,H
5591,H
5592,A
5593,A
5594,H
5595,H
5596,H
5597,H
5598,H
5599,H
5600,H
5601,A
5602,A
5603,A
5604,H
5605,H
5606,A
5607,H
5608,H
5609,H
5610,A
5611,H
5612,H
5613,A
5614,H
5615,H
5616,A
5617,H
5618,H
5619,H
5620,H
5621,A
5622,A
5623,H
5624,H
5625,H
5626,A
5627,A
5628,A
5629,H
5630,H
5631,H
5632,H
5633,H
5634,H
5635,A
5636,H
5637,H
5638,H
5639,H
5640,H
5641,H
5642,A
5643,H
5644,A
5645,A
5646,A
5647,H
5648,H
5649,A
5650,A
5651,H
5652,H
5653,H
5654,H
5655,H
5656,H
5657,H
5658,H
5659,H
5660,H
5661,H
5662,A
5663,A
5664,H
5665,H
5666,H
5667,H
5668,H
5669,H
5670,H
5671,H
5672,H
5673,A
5674,H
5675,A
5676,H
5677,A
5678,A
5679,A
5680,H
5681,A
5682,H
5683,A
5684,H
5685,H
5686,H
5687,H
5688,A
5689,H
5690,H
5691,H
5692,A
5693,A
5694,H
5695,H
5696,H
5697,A
5698,A
5699,H
5700,H
5701,A
5702,H
5703,H
5704,A
5705,A
5706,A
5707,H
5708,H
5709,H
5710,H
5711,H
5712,A
5713,H
5714,A
5715,H
5716,A
5717,A
5718,H
5719,A
5720,A
5721,H
5722,H
5723,H
5724,H
5725,H
5726,H
5727,A
5728,H
5729,H
5730,A
5731,H
5732,A
5733,H
5734,A
5735,H
5736,H
5737,H
5738,H
5739,A
5740,H
5741,H
5742,A
5743,A
5744,A
5745,A
5746,H
5747,H
5748,A
5749,H
5750,A
5751,H
5752,A
5753,H
5754,A
5755,H
5756,A
5757,H
5758,A
5759,H
5760,A
5761,A
5762,H
5763,H
5764,H
5765,A
5766,H
5767,H
